,title,description,rating,year,tags,cover
877,Sha Po Lang (Novel),"In the age of the Great Liang Dynasty, the lives of the people were made convenient with steam-powered machines that run on a fuel named Violetstream Gold. Chang Geng, who lived in a small countryside village, shared a distant relationship with his mother while his stepfather was away most of the year round, and the only people he was close to were two little kids, the village teacher, and his yi fu – adoptive father. But his life was flipped upside down one day following the barbaric Man tribes’ invasion, and it turned out that his entire identity had been an illusion – not only was Chang Geng himself not the country boy he thought he was, but also his mother, his teacher, and even his beloved yi fu…",4.5,2015.0,"['Action', 'BL', 'Drama', 'Manhua', 'Mecha', 'Romance', 'Sci Fi', 'Shounen-ai', 'Web Novels', 'Ancient China', 'Historical']",https://cdn.anime-planet.com/manga/primary/sha-po-lang-novel-1-190x266.jpg?t=1625922192
878,Hori-san to Miyamura-kun,"Izumi Miyamura is a lonely teenager who, despite being very recluse, ends up sharing a secret with a classmate. Her name is Kyoko Hori and he helped her younger brother when he got injured. Both are surprised by how different they look and act outside school. From then on, a peculiar bond is formed between them.",4.5,2007.0,"['4-koma', 'Comedy', 'Romance', 'Shounen', 'Full Color', 'Romantic Comedy', 'School Life', 'Adapted to Anime', 'Based on a Doujinshi']",https://cdn.anime-planet.com/manga/primary/hori-san-to-miyamura-kun-1-190x261.jpg?t=1625913190
879,Secret Love,The crossovers between a boy and a girl attracted to each other in short moments. Fell in love slowly....,4.5,2020.0,"['Comedy', 'Manhua', 'Romance', 'Full Color', 'School Life']",https://cdn.anime-planet.com/manga/primary/secret-love-1-190x266.jpg?t=1625924809
880,No Doubt in Us,"Li Jie is the Emperor, stoic and confident. Eu-funh is the Empress, headstrong and whimsical. One day, this feuding and distant married couple accidentally falls into a pond mid-argument and wake up... in each other’s bodies. Li Jie (in Eu-funh’s body) must deal with the jealousies of the imperial harem; Eu-funh (in Li Jie’s body) must control the quarreling royal court with her newfound power. As they take a walk in each other’s shoes, can they learn to take this journey forward... together?",4.5,2016.0,"['Comedy', 'Drama', 'Fantasy', 'Manhua', 'Romance', 'Webtoons', 'Ancient China', 'Body Swapping', 'Full Color', 'Gender Bender', 'Historical', 'Political', 'Royalty', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/no-doubt-in-us-1-285x399.jpg?t=1633868927
881,Minato Shouji Coin Laundry,"""I want to grow up quicker, so I can date Minato-san."" Akira Minato inherited his grandfather's coin laundry. And so, the middle-aged former corporate drone, Akira, peacefully ran the well-loved coin laundry. One day, a high-school student, Shintaro Katsuki, enters the coin laundry. Despite the difference in age, they quickly became friends. However, Shintaro suddenly finds out that Akira is gay...",4.5,2019.0,"['BL', 'Comedy', 'Drama', 'Romance', 'Slice of Life', 'Yaoi', 'Age Gap']",https://cdn.anime-planet.com/manga/primary/minato-shouji-coin-laundry-1-190x271.jpg?t=1625929560
882,The Best Smell,Choi Kanggo was born with a sensitive nose that can smell through a person's feelings. But when a boy who likes him approaches..?!,4.5,2016.0,"['BL', 'Comedy', 'Manhwa', 'Shounen-ai', 'Webtoons', 'Full Color', 'School Life']",https://cdn.anime-planet.com/manga/primary/the-best-smell-1-190x291.jpg?t=1625914501
883,Your Secret Keeper,"Sun is determined to make a good impression at her new job. The only problem is, her boss is an old classmate from high school - the notoriously stuck-up Doyoung - and he’s making her life hell. But the tables turn when Sun discovers her boss’ scandalous secret. After all, if word got out about Doyoung’s night time naughtiness, it could ruin his career. Will Sun make him get on his knees and beg for mercy? Or will they come to a steamy agreement?",4.5,2021.0,"['Manhwa', 'Romance', 'Webtoons', 'Adult Couples', 'BDSM', 'Boss-Employee Relationship', 'Fetish', 'Full Color', 'Love Triangle', 'Mature Romance', 'Nudity']",https://cdn.anime-planet.com/manga/primary/your-secret-keeper-1-285x399.jpg?t=1630178948
884,SAYE,"""I wish to have you by my left shoulder, with a smile by my right-- I wish to run freely in your eyes-- I wish for one look to last a lifetime."" Jiang Cheng, an accomplished student, was ""exiled"" to the steel mill where his biological father worked. This strange, foreign environment, coupled with his rather vulgar biological father, caused Jiang Cheng to feel quite depressed... that is, until one day, he met Gu Fei, the ""Delinquent of the Steel Mill"", by chance. Thus begins the story of Jiang Cheng and Gu Fei, a story of salvation and hope...",4.5,2021.0,"['BL', 'Drama', 'Manhua', 'Romance', 'Webtoons', 'Yaoi', 'Full Color', 'Psychological', 'School Life', 'Adapted to Anime', 'Based on a Web Novel']",https://cdn.anime-planet.com/manga/primary/saye-1-190x266.jpg?t=1625931819
885,Lucky Guy,"The most important exam of his life… and Jungsuk blew it. Dumped by his girlfriend and rejected by his college of choice, the future looks bleak. But instead of moping, Jungsuk checks himself into a boarding cram school for a year. Sealed off from the outside world with nothing but a bunch of stressed-out, horny students for company, things start getting steamy in no time. How distracting! Perhaps some one-on-one lessons with the gorgeous, busty Ms. Kang will help him focus? Study hard, Jungsuk. Nice and hard…",4.5,2019.0,"['Drama', 'Manhwa', 'Romance', 'Webtoons', 'Boarding School', 'Borderline H', 'Full Color', 'School Life', 'Student-Teacher Relationship', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/lucky-guy-1-190x272.jpg?t=1625924803
886,Ookami-sama no Koiwazurai,"Haine, a wolf-type beastman, pretty much has ignored humans for all his life. However, he fell in love with human Natsuo and kissed him. The more Haine knows about Natsuo, the more he wants to make Natsuo his. Although this is the first time Haine is seriously in love with another, he still uses the same forcible approach he's always used...?!",4.5,2020.0,"['BL', 'Fantasy', 'Yaoi', 'Animal Characteristics', 'Interspecies Relationship', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/ookami-sama-no-koiwazurai-1-285x406.webp?t=1641332749
887,"I'm the Villainess, So I'm Taming the Final Boss","When her engagement to the prince ends unceremoniously, details of the young noblewoman Aileen’s past life come rushing back and help her realize she’s living inside the world of one of her favorite otome games—as the heroine’s greatest rival! However, her memory has more plot holes than bad fan fiction… and the only certainty is that if she doesn’t do something quick, her death is all but assured. The hero/main-love-interest can’t be relied on, so why not see what the last boss has to say?",4.5,2018.0,"['Comedy', 'Fantasy', 'Romance', 'Shounen', 'Monsters', 'Nobility', 'Otome Game', 'Political', 'Reincarnation', 'Royalty', 'Supernatural', 'Villainess', 'Adapted to Anime', 'Based on a Light Novel']",https://cdn.anime-planet.com/manga/primary/im-the-villainess-so-im-taming-the-final-boss-1-190x285.jpg?t=1625920855
888,Buddha,"The time is several millennia ago; the place is India. Droughts and famine plague the country, and its people are forced into a strict caste system that rewards only the elite cream of the crop. Across the land animals and Brahmin alike rejoice, for the blessed child with a birthright to become a god is about to be born. His name is Siddhartha Gautama, later to be known as the Buddha. However, Siddhartha's life will not be an easy one. He will experience love and loss, learn about the value of life and influence the lives of many, including Tatta and Pariah, Bandaka the bandit and countless others.",4.5,1972.0,"['Drama', 'Shounen', 'Biographies', 'Buddhism', 'Historical', 'India', 'Prophecy', 'Psychic Powers', 'Religion', 'Royalty', 'Mature Themes', 'Nudity', 'Physical Abuse', 'Violence', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/buddha-1-190x254.jpg?t=1625908065
889,Baby Steps,"Maruo Eiichirou (Ei-Chan), a first year honor student, one day decides he's unhappy with the way things are and lacks exercise. His mother gives him a flyer for the local Tennis Club and he decides to check it out. He's instantly captivated by it. With no prior experience and poor physical conditioning, join Ei-Chan as he embarks on a tennis journey using his smarts, dedication and work ethic.",4.5,2007.0,"['Drama', 'Romance', 'Shounen', 'Sports', 'School Life', 'Tennis', 'Tournaments', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/baby-steps-1-190x283.jpg?t=1625908626
890,Daytime Shooting Star,"After arriving in Tokyo to live with her uncle, Suzume collapses in a nearby park when she remembers once seeing a shooting star during the day. A handsome stranger brings her to her new home and tells her they’ll meet again. Suzume starts her first day at her new high school sitting next to a boy who blushes furiously at her touch. And her homeroom teacher is none other than the handsome stranger!",4.5,2011.0,"['Drama', 'Romance', 'Shoujo', 'Age Gap', 'Love Triangle', 'School Life', 'Student-Teacher Relationship', 'Transfer Students']",https://cdn.anime-planet.com/manga/primary/daytime-shooting-star-1-190x285.jpg?t=1625911185
891,Naruto,"Once, the ninja village of Konohagakure was attacked by an evil nine-tailed fox spirit. This demon slaughtered many people until the leader of Konohagakure, the 4th Hokage, sacrificed his life to seal the fox inside a newborn child - Naruto Uzumaki. Now, twelve years later, Naruto is a member of the Ninja Academy; but due to his past Naruto is shunned by the rest of the village, and since he has no friends or family he plays the part of class idiot to get attention. However, he is determined to gain respect by becoming the next Hokage - the most powerful shinobi in the village. With his apparent lack of abilities, will Naruto be able to realize his goal through determination alone?",4.5,1999.0,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Hand to Hand Combat', 'Japanese Mythology', 'Ninja', 'Revenge', 'Rivalries', 'Weak to Strong', 'Violence', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/naruto-1-285x426.jpg?t=1634713118
892,Ending Maker (Novel),"Two heroes of the game Legend of Heroes 2 that were rotten water. Kang Jin-ho in the first place and Hong Yoo Hee in the second place. One day, I opened my eyes and reincarnated as a character in the game. “Hey…you too?” “Hey…me too!” The ending of Legend of Heroes 2 is the destruction of the human world. But if there’s two of us and we’re not alone. If it is also the #1 and #2 in the server rankings. The path of rotten water begins for a perfect happy ending!...",4.5,2019.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Manhwa', 'Romance', 'Web Novels', 'Martial Arts']",https://cdn.anime-planet.com/manga/primary/ending-maker-novel-1-190x266.jpg?t=1625930183
893,"Please Marry Me Again, Husband!","In the middle of a sea of yellow flowers in the garden is my husband, Kardi. ""You told me you liked these flowers before."" A sweet man who remembers words spoken in the past and makes a field filled with daffodils. Even if it could be quite selfish, I'm happy everyday knowing that I won't lose you. Even if I die on your behalf. ""I've never regretted being your partner."" ""Of the thirty years I've lived, these 10 years with you have been the happiest."" People would call it a tragedy, but the most peaceful time of my life was my time spent with you. ""I love you, Kardi."" Even if I go back in time, what I have to do is decided. I'm going to meet Kardi again.",4.5,2021.0,"['Drama', 'Fantasy', 'Manhwa', 'Romance', 'Webtoons', 'Full Color', 'Based on a Web Novel']",https://cdn.anime-planet.com/manga/primary/please-marry-me-again-husband-1-285x400.webp?t=1645103049
